Date,S&P_500,NASDAQ,Dow_Jones
5/6/2016,2057.14,4736.16,17740.63
5/13/2016,2046.61,4717.68,17535.32
5/20/2016,2052.32,4769.56,17500.94
5/27/2016,2099.06,4933.5,17873.22
6/3/2016,2099.13,4942.52,17807.06
6/10/2016,2096.07,4894.55,17865.34
6/17/2016,2071.22,4800.34,17675.16
6/24/2016,2037.41,4707.98,17400.75
7/1/2016,2102.95,4862.57,17949.37
7/8/2016,2129.9,4956.76,18146.74
7/15/2016,2161.74,5029.59,18516.55
7/22/2016,2175.03,5100.16,18570.85
7/29/2016,2173.6,5162.13,18432.24
8/5/2016,2182.87,5221.12,18543.53
8/12/2016,2184.05,5232.89,18576.47
8/19/2016,2183.87,5238.38,18552.57
8/26/2016,2169.04,5218.92,18395.4
9/2/2016,2179.98,5249.9,18491.96
9/9/2016,2127.81,5125.91,18085.45
9/16/2016,2139.16,5244.57,18123.8
9/23/2016,2164.69,5305.75,18261.45
9/30/2016,2168.27,5312,18308.15
10/7/2016,2153.74,5292.4,18240.49
10/14/2016,2132.98,5214.16,18138.38
10/21/2016,2141.16,5257.4,18145.71
10/28/2016,2126.41,5190.1,18161.19
11/4/2016,2085.18,5046.37,17888.28
11/11/2016,2164.45,5237.11,18847.66
11/18/2016,2181.9,5321.51,18867.93
11/25/2016,2213.35,5398.92,19152.14
12/2/2016,2191.95,5255.65,19170.42
12/9/2016,2259.53,5444.5,19756.85
12/16/2016,2258.07,5437.16,19843.41
12/23/2016,2263.79,5462.69,19933.81
12/30/2016,2238.83,5383.12,19762.6
1/6/2017,2276.98,5521.06,19963.8
1/13/2017,2274.64,5574.12,19885.73
1/20/2017,2271.31,5555.33,19827.25
1/27/2017,2294.69,5660.78,20093.78
2/3/2017,2297.42,5666.77,20071.46
2/10/2017,2316.1,5734.13,20269.37
2/17/2017,2351.16,5838.58,20624.05
2/24/2017,2367.34,5845.31,20821.76
3/3/2017,2383.12,5870.75,21005.71
3/10/2017,2372.6,5861.73,20902.98
3/17/2017,2378.25,5901,20914.62
3/24/2017,2343.98,5828.74,20596.72
3/31/2017,2362.72,5911.74,20663.22
4/7/2017,2355.54,5877.81,20656.1
4/13/2017,2328.95,5805.15,20453.25
4/21/2017,2348.69,5910.52,20547.76
4/28/2017,2384.2,6047.61,20940.51
5/5/2017,2399.29,6100.76,21006.94
5/12/2017,2390.9,6121.23,20896.61
5/19/2017,2381.73,6083.7,20804.84
5/26/2017,2415.82,6210.19,21080.28
6/2/2017,2439.07,6305.8,21206.29
6/9/2017,2431.77,6207.92,21271.97
6/16/2017,2433.15,6151.76,21384.28
6/23/2017,2438.3,6265.25,21394.76
6/30/2017,2423.41,6140.42,21349.63
7/7/2017,2425.18,6153.08,21414.34
7/14/2017,2459.27,6312.47,21637.74
7/21/2017,2472.54,6387.75,21580.07
7/28/2017,2472.1,6374.68,21830.31
8/4/2017,2476.83,6351.56,22092.81
8/11/2017,2441.32,6256.56,21858.32
8/18/2017,2425.55,6216.53,21674.51
8/25/2017,2443.05,6265.64,21813.67
8/29/2017,2446.3,6301.8857,21865.37
9/23/1999,,2749.83,
6/20/2003,,1644.72,
