Date,S&P_500,NASDAQ,Dow_Jones
1977-09-02,97.45,100.83,872.31
1977-09-09,96.37,100.91,857.04
1977-09-16,96.48,100.74,856.81
1977-09-23,95.04,99.57,839.14
1977-09-30,96.53,100.85,847.11
1977-10-07,95.97,101.62,840.35
1977-10-14,93.56,99.05,821.64
1977-10-21,92.32,98.54,808.3
1977-10-28,92.61,97.49,822.68
1977-11-04,91.58,97.21,809.94
1977-11-11,95.98,100.94,845.89
1977-11-18,95.33,102.22,835.76
1977-11-25,96.69,104.33,844.42
1977-12-02,94.67,104.1,823.98
1977-12-09,93.65,103.57,815.23
1977-12-16,93.4,104.05,815.32
1977-12-23,94.69,103.94,829.87
1977-12-30,95.1,105.05,831.17
1978-01-06,91.62,101.66,793.49
1978-01-13,89.69,99.77,775.73
1978-01-20,89.89,100.63,776.94
1978-01-27,88.58,100.62,764.12
1978-02-03,89.62,102.22,770.96
1978-02-10,90.08,103.58,775.99
1978-02-17,87.96,102.25,752.69
1978-02-24,88.49,102.7,756.24
1978-03-03,87.45,101.95,747.31
1978-03-10,88.88,103.42,758.58
1978-03-17,90.2,104.94,768.71
1978-03-23,89.36,105.39,756.5
1978-03-31,89.21,106.2,757.36
1978-04-07,90.17,108.23,769.58
1978-04-14,92.92,111.29,795.13
1978-04-21,94.34,113.32,812.8
1978-04-28,96.83,115.18,837.32
1978-05-05,96.53,117.27,829.09
1978-05-12,98.07,119.4,840.7
1978-05-19,98.12,121.57,846.85
1978-05-26,96.58,119.86,831.69
1978-06-02,98.14,121.03,847.54
1978-06-09,99.93,124.41,859.23
1978-06-16,97.42,123.69,836.97
1978-06-23,95.85,120.74,823.02
1978-06-30,95.53,120.3,818.95
1978-07-07,94.89,119.16,812.46
1978-07-14,97.58,121.58,839.83
1978-07-21,97.75,123.6,833.42
1978-07-28,100.0,125.62,856.29
1978-08-04,103.92,129.71,888.43
1978-08-11,103.96,132.0,890.85
1978-08-18,104.73,134.71,896.83
1978-08-25,104.9,135.84,895.53
1978-09-01,103.68,135.35,879.33
1978-09-08,106.79,138.36,907.74
1978-09-15,104.12,137.36,878.55
1978-09-22,101.84,132.3,862.44
1978-09-29,102.54,132.89,865.82
1978-10-06,103.52,134.0,880.02
1978-10-13,104.66,135.58,897.09
1978-10-20,97.95,123.82,838.01
1978-10-27,94.59,115.25,806.05
1978-11-03,96.18,115.49,823.11
1978-11-10,94.77,114.84,807.09
1978-11-17,94.42,113.69,797.73
1978-11-24,95.79,116.17,810.12
1978-12-01,96.28,116.19,811.5
1978-12-08,96.63,118.77,811.85
1978-12-15,95.33,117.41,805.35
1978-12-22,96.31,116.93,808.47
1978-12-29,96.11,117.98,805.01
1979-01-05,99.13,122.05,830.73
1979-01-12,99.93,123.74,836.28
1979-01-19,99.75,124.65,837.49
1979-01-26,101.86,127.04,859.75
1979-02-02,99.5,125.82,834.63
1979-02-09,97.87,123.76,822.23
1979-02-16,98.67,125.57,827.01
1979-02-23,97.78,125.04,823.28
1979-03-02,96.97,123.67,815.75
1979-03-09,99.54,127.25,842.86
1979-03-16,100.69,128.55,852.82
1979-03-23,101.6,130.58,859.75
1979-03-30,101.59,131.76,862.18
1979-04-06,103.18,133.75,875.69
1979-04-12,102.0,133.54,870.5
1979-04-20,101.23,133.67,856.98
1979-04-27,101.8,134.37,856.64
1979-05-04,100.69,133.72,847.54
1979-05-11,98.52,129.69,830.56
1979-05-18,99.93,131.01,841.91
1979-05-25,100.22,132.68,836.28
1979-06-01,99.17,131.76,821.21
1979-06-08,101.49,134.96,835.15
1979-06-15,102.09,136.25,843.3
1979-06-22,102.64,137.24,849.1
1979-06-29,102.91,138.13,841.98
1979-07-06,103.62,138.64,846.16
1979-07-13,102.32,138.52,833.53
1979-07-20,101.82,137.98,828.07
1979-07-27,103.1,140.02,839.76
1979-08-03,104.04,142.63,846.16
1979-08-10,106.4,145.07,867.06
1979-08-17,108.3,147.84,883.36
1979-08-24,108.6,149.4,880.2
1979-08-31,109.32,150.44,887.63
1979-09-07,107.66,148.07,874.15
1979-09-14,108.76,150.56,879.1
1979-09-21,110.47,150.65,893.94
1979-09-28,109.32,149.98,878.58
1979-10-05,111.27,152.29,897.61
1979-10-12,104.49,140.71,838.99
1979-10-19,101.6,136.59,814.68
1979-10-26,100.57,133.75,809.3
1979-11-02,102.51,136.88,818.94
1979-11-09,101.51,135.86,806.48
1979-11-16,103.79,139.07,815.7
1979-11-23,104.67,139.85,811.77
1979-11-30,106.16,144.26,822.35
1979-12-07,107.52,147.49,833.19
1979-12-14,108.92,150.03,842.75
1979-12-21,107.59,150.17,838.91
1979-12-28,107.84,150.83,838.91
1980-01-04,106.52,148.02,828.84
1980-01-11,109.92,153.87,858.53
1980-01-18,111.07,156.14,867.15
1980-01-25,113.61,159.7,876.11
1980-02-01,115.12,162.3,881.48
1980-02-08,117.95,165.25,895.73
1980-02-15,115.41,162.56,884.98
1980-02-22,115.04,160.08,868.77
1980-02-29,113.66,158.03,863.14
1980-03-07,106.9,146.19,820.56
1980-03-14,105.43,144.44,811.69
1980-03-21,102.31,138.8,785.15
1980-03-28,100.68,129.25,777.65
1980-04-03,102.15,136.01,784.13
1980-04-11,103.79,137.75,791.55
1980-04-18,100.55,134.66,763.4
1980-04-25,105.16,137.92,803.58
1980-05-02,105.58,140.25,810.92
1980-05-09,104.72,143.06,805.8
1980-05-16,107.35,147.24,826.88
1980-05-23,110.62,149.48,854.1
1980-05-30,111.24,150.45,850.85
1980-06-06,113.2,152.68,861.52
1980-06-13,115.81,156.59,876.37
1980-06-20,114.06,156.51,869.71
1980-06-27,116.0,159.18,881.83
1980-07-03,117.46,160.87,888.91
1980-07-11,117.84,164.82,891.13
1980-07-18,122.04,169.99,923.98
1980-07-25,120.78,169.63,918.09
1980-08-01,121.21,172.49,931.48
1980-08-08,123.61,175.88,954.69
1980-08-15,125.72,179.89,966.72
1980-08-22,126.02,181.7,958.19
1980-08-29,122.38,181.52,932.59
1980-09-05,124.88,185.61,940.96
1980-09-12,125.54,189.58,936.52
1980-09-19,129.25,195.33,963.74
1980-09-26,126.35,190.77,940.1
1980-10-03,129.33,193.43,950.68
1980-10-10,130.29,197.79,950.68
1980-10-17,131.52,197.24,956.14
1980-10-24,129.85,196.17,943.6
1980-10-31,127.47,192.78,924.49
1980-11-07,129.18,193.51,932.42
1980-11-14,137.15,201.76,986.35
1980-11-21,139.11,206.07,989.93
1980-11-28,140.52,208.15,993.34
1980-12-05,134.03,203.02,956.23
1980-12-12,129.23,191.22,917.15
1980-12-19,133.7,197.91,937.2
1980-12-26,136.57,201.28,966.38
1981-01-02,136.34,203.55,972.78
1981-01-09,133.48,197.66,968.69
1981-01-16,134.77,201.13,973.29
1981-01-23,130.23,197.52,940.19
1981-01-30,129.55,197.81,947.27
1981-02-06,130.6,197.87,952.3
1981-02-13,126.98,193.89,931.57
1981-02-20,126.58,192.29,936.09
1981-02-27,131.27,198.01,974.58
1981-03-06,129.85,199.89,964.62
1981-03-13,133.11,202.17,985.77
1981-03-20,134.08,206.29,992.8
1981-03-27,134.65,208.82,994.78
1981-04-03,135.49,212.65,1007.11
1981-04-10,134.51,215.15,1000.27
1981-04-16,134.7,216.64,1005.58
1981-04-24,135.14,219.56,1020.35
1981-05-01,132.72,216.68,995.59
1981-05-08,131.66,214.84,976.4
1981-05-15,132.17,216.51,985.95
1981-05-22,131.33,219.23,971.72
1981-05-29,132.59,223.47,991.75
1981-06-05,132.22,221.3,993.79
1981-06-12,133.49,222.76,1006.28
1981-06-19,132.27,219.56,996.19
1981-06-26,132.56,219.76,992.87
1981-07-02,128.64,212.8,959.19
1981-07-10,129.37,210.54,955.67
1981-07-17,130.76,212.76,958.9
1981-07-24,128.46,208.0,936.74
1981-07-31,130.92,211.63,952.34
1981-08-07,131.75,211.36,942.54
1981-08-14,132.49,212.12,936.93
1981-08-21,129.23,206.76,920.57
1981-08-28,124.08,197.55,892.22
1981-09-04,120.07,189.63,861.68
1981-09-11,121.61,189.81,872.81
1981-09-18,116.26,184.27,836.19
1981-09-25,112.77,175.12,824.01
1981-10-02,119.36,184.37,860.73
1981-10-09,121.45,191.27,873.0
1981-10-16,119.19,190.24,851.69
1981-10-23,118.6,191.91,837.99
1981-10-30,121.89,195.24,852.55
1981-11-06,122.67,199.97,852.45
1981-11-13,121.67,200.16,855.88
1981-11-20,121.71,198.6,852.93
1981-11-27,125.09,201.02,885.94
1981-12-04,126.26,200.88,892.69
1981-12-11,124.93,198.64,886.51
1981-12-18,124.0,197.01,875.76
1981-12-24,122.54,195.7,873.38
1981-12-31,122.55,195.84,875.0
1982-01-08,119.55,192.05,866.53
1982-01-15,116.33,187.32,847.6
1982-01-22,115.38,185.83,845.03
1982-01-29,120.4,188.39,871.1
1982-02-05,117.26,188.21,851.03
1982-02-12,114.38,182.52,833.81
1982-02-19,113.22,180.65,824.3
1982-02-26,113.11,179.43,824.39
1982-03-05,109.34,173.97,807.36
1982-03-12,108.61,168.23,797.37
1982-03-19,110.61,171.76,805.65
1982-03-26,111.94,175.2,817.92
1982-04-02,115.12,178.56,838.57
1982-04-08,116.22,181.15,842.94
1982-04-16,116.81,182.25,843.42
1982-04-23,118.64,184.93,862.16
1982-04-30,116.44,184.7,848.36
1982-05-07,119.47,188.13,869.2
1982-05-14,118.01,188.22,857.78
1982-05-21,114.89,182.4,835.9
1982-05-28,111.88,178.54,819.54
1982-06-04,110.09,174.82,804.98
1982-06-11,111.24,173.55,809.74
1982-06-18,107.28,168.5,788.62
1982-06-25,109.14,170.48,803.08
1982-07-02,107.65,170.05,796.99
1982-07-09,108.83,168.07,814.12
1982-07-16,111.07,170.18,828.67
1982-07-23,111.17,172.11,830.57
1982-07-30,107.09,167.35,808.6
1982-08-06,103.71,163.59,784.34
1982-08-13,103.85,159.14,788.05
1982-08-20,113.02,166.96,869.29
1982-08-27,117.11,177.6,883.47
1982-09-03,122.68,182.05,925.13
1982-09-10,120.97,182.47,906.82
1982-09-17,122.55,186.61,916.94
1982-09-24,123.32,188.61,919.52
1982-10-01,121.97,188.7,907.74
1982-10-08,131.05,198.89,986.85
1982-10-15,133.57,204.46,993.1
1982-10-22,138.83,215.29,1031.46
1982-10-29,133.72,212.63,991.72
1982-11-05,142.16,227.03,1051.78
1982-11-12,139.53,232.61,1039.92
1982-11-19,137.02,229.41,1021.25
1982-11-26,134.88,228.64,1007.36
1982-12-03,138.69,237.16,1031.36
1982-12-10,139.57,233.85,1018.76
1982-12-17,137.49,228.93,1011.5
1982-12-23,139.72,232.33,1045.07
1982-12-31,140.64,232.41,1046.54
1983-01-07,145.18,238.6,1076.07
1983-01-14,146.65,245.63,1080.85
1983-01-21,143.85,243.97,1052.98
1983-01-28,144.51,246.93,1064.75
1983-02-04,146.14,251.65,1077.91
1983-02-11,147.65,256.64,1086.5
1983-02-18,148.0,261.29,1092.82
1983-02-25,149.74,262.44,1120.94
1983-03-04,153.67,265.94,1140.96
1983-03-11,151.24,266.18,1117.74
1983-03-18,149.9,265.01,1117.74
1983-03-25,152.67,270.89,1140.09
1983-03-31,152.96,270.8,1130.03
1983-04-08,152.85,268.1,1124.71
1983-04-15,158.75,281.6,1171.34
1983-04-22,160.42,288.55,1196.3
1983-04-29,164.43,293.06,1226.2
1983-05-06,166.1,301.64,1232.59
1983-05-13,164.91,303.94,1218.75
1983-05-20,162.14,303.56,1190.02
1983-05-27,164.46,312.05,1216.14
1983-06-03,164.42,313.85,1213.04
1983-06-10,162.68,315.24,1196.11
1983-06-17,169.13,326.11,1242.19
1983-06-24,170.41,328.91,1241.69
1983-07-01,168.64,321.58,1225.26
1983-07-08,167.08,319.57,1207.23
1983-07-15,164.29,312.87,1192.31
1983-07-22,168.89,320.71,1231.17
1983-07-29,162.56,303.96,1199.22
1983-08-05,161.74,300.2,1183.29
1983-08-12,162.16,299.58,1182.83
1983-08-19,163.98,299.1,1194.21
1983-08-26,162.14,290.31,1192.07
1983-09-02,165.0,297.85,1215.45
1983-09-09,166.92,302.23,1239.74
1983-09-16,166.25,298.27,1225.71
1983-09-23,169.51,303.61,1255.59
1983-09-30,166.07,296.65,1233.13
1983-10-07,170.8,297.36,1272.15
1983-10-14,169.86,289.65,1263.52
1983-10-21,165.95,279.49,1248.88
1983-10-28,163.37,276.14,1223.48
1983-11-04,162.44,273.17,1218.29
1983-11-11,166.29,277.13,1250.2
1983-11-18,165.09,281.28,1251.02
1983-11-25,167.18,285.49,1277.44
1983-12-02,165.44,283.91,1265.24
1983-12-09,165.08,280.51,1260.06
1983-12-16,162.39,276.01,1242.17
1983-12-23,163.22,276.54,1250.51
1983-12-30,164.93,278.6,1258.64
1984-01-06,169.28,287.9,1286.64
1984-01-13,167.02,286.85,1270.1
1984-01-20,166.21,284.41,1259.11
1984-01-27,163.94,273.18,1230.0
1984-02-03,160.91,264.01,1197.03
1984-02-10,156.3,254.04,1160.7
1984-02-17,155.74,251.33,1148.87
1984-02-24,157.51,251.44,1165.1
1984-03-02,159.24,255.54,1171.48
1984-03-09,154.35,249.01,1139.76
1984-03-16,159.27,253.37,1184.36
1984-03-23,156.86,249.98,1154.84
1984-03-30,159.18,250.78,1164.89
1984-04-06,155.48,243.94,1132.22
1984-04-13,157.31,244.01,1150.13
1984-04-19,158.02,245.35,1158.08
1984-04-27,159.89,246.9,1169.07
1984-05-04,159.11,250.89,1165.31
1984-05-11,158.49,250.57,1157.14
1984-05-18,155.78,244.61,1133.79
1984-05-25,151.62,235.23,1107.1
1984-06-01,153.24,235.9,1124.35
1984-06-08,155.17,240.35,1131.25
1984-06-15,149.03,235.64,1086.9
1984-06-22,154.46,241.11,1131.07
1984-06-29,153.18,239.65,1132.4
1984-07-06,152.24,236.72,1122.57
1984-07-13,150.88,234.67,1109.87
1984-07-20,149.55,229.37,1101.37
1984-07-27,151.19,229.3,1114.62
1984-08-03,162.35,246.24,1202.08
1984-08-10,165.42,252.43,1218.09
1984-08-17,164.14,250.37,1211.9
1984-08-24,167.51,254.78,1236.53
1984-08-31,166.68,254.64,1224.38
1984-09-07,164.37,251.68,1207.38
1984-09-14,168.78,255.6,1237.52
1984-09-21,165.67,252.68,1201.74
1984-09-28,166.1,249.94,1206.71
1984-10-05,162.68,245.46,1182.53
1984-10-12,164.18,246.2,1190.7
1984-10-19,167.96,251.2,1225.93
1984-10-26,165.29,247.4,1204.95
1984-11-02,167.42,248.0,1216.65
1984-11-09,167.6,249.5,1218.97
1984-11-16,164.1,245.1,1187.94
1984-11-23,166.92,245.3,1220.3
1984-11-30,163.58,242.4,1188.94
1984-12-07,162.26,239.3,1163.21
1984-12-14,162.69,239.0,1175.91
1984-12-21,165.51,244.8,1198.98
1984-12-28,166.26,245.9,1204.17
1985-01-04,163.68,246.1,1184.96
1985-01-11,167.91,252.2,1218.09
1985-01-18,171.32,263.1,1227.36
1985-01-25,177.35,274.0,1276.06
1985-02-01,178.63,278.4,1277.72
1985-02-08,182.19,288.4,1289.97
1985-02-15,181.6,287.7,1282.02
1985-02-22,179.36,286.2,1275.84
1985-03-01,183.23,287.2,1299.36
1985-03-08,179.1,282.4,1269.66
1985-03-15,176.53,278.0,1247.35
1985-03-22,179.04,278.9,1267.45
1985-03-29,180.66,279.2,1266.78
1985-04-04,179.03,277.4,1259.05
1985-04-12,180.54,280.6,1265.68
1985-04-19,181.11,282.8,1266.56
1985-04-26,182.18,284.1,1275.18
1985-05-03,180.08,280.3,1247.24
1985-05-10,184.28,287.5,1274.18
1985-05-17,187.42,291.7,1285.34
1985-05-24,188.29,292.1,1301.97
1985-05-31,189.55,290.8,1315.41
1985-06-07,189.68,291.0,1316.42
1985-06-14,187.1,288.0,1300.96
1985-06-21,189.61,288.7,1324.48
1985-06-28,191.85,296.2,1335.46
1985-07-05,192.52,298.6,1334.45
1985-07-12,193.29,302.4,1338.6
1985-07-19,195.13,307.8,1359.54
1985-07-26,192.4,304.6,1357.08
1985-08-02,191.48,304.5,1353.05
1985-08-09,188.32,299.1,1320.79
1985-08-16,186.1,296.5,1312.72
1985-08-23,187.17,296.7,1318.32
1985-08-30,188.63,297.7,1334.01
1985-09-06,188.24,296.2,1335.69
1985-09-13,182.91,287.2,1307.68
1985-09-20,182.05,284.4,1297.94
1985-09-26,181.29,280.2,1320.79
1985-10-04,183.22,280.5,1328.74
1985-10-11,184.28,281.8,1339.94
1985-10-18,187.04,288.4,1368.84
1985-10-25,187.52,289.5,1356.52
1985-11-01,191.53,294.1,1390.25
1985-11-08,193.72,300.0,1404.36
1985-11-15,198.11,306.2,1435.09
1985-11-22,201.52,310.8,1464.33
1985-11-29,202.17,314.0,1472.13
1985-12-06,202.99,316.6,1477.18
1985-12-13,209.94,324.0,1535.21
1985-12-20,210.94,323.1,1543.0
1985-12-27,209.61,322.8,1543.0
1986-01-03,210.88,325.7,1549.2
1986-01-10,205.96,324.4,1513.53
1986-01-17,208.43,330.7,1536.7
1986-01-24,206.43,328.9,1529.93
1986-01-31,211.78,335.8,1570.99
1986-02-07,214.56,342.2,1613.42
1986-02-14,219.76,350.2,1664.45
1986-02-21,224.62,355.65,1697.71
1986-02-28,226.92,359.5,1709.06
1986-03-07,225.57,362.2,1699.83
1986-03-14,236.55,371.8,1792.74
1986-03-21,233.34,372.6,1768.56
1986-03-27,238.97,373.3,1821.72
1986-04-04,228.69,372.2,1739.22
1986-04-11,235.97,378.9,1790.18
1986-04-18,242.38,390.1,1840.4
1986-04-25,242.29,392.3,1835.57
1986-05-02,234.79,383.2,1774.68
1986-05-09,237.85,389.1,1789.43
1986-05-16,232.76,384.7,1759.8
1986-05-23,241.35,391.9,1823.29
1986-05-30,247.35,400.2,1876.71
1986-06-06,245.67,400.3,1885.9
1986-06-13,245.73,399.6,1874.19
1986-06-20,247.58,396.9,1879.54
1986-06-27,249.6,403.6,1885.26
1986-07-03,251.79,411.2,1900.87
1986-07-11,242.22,391.6,1821.43
1986-07-18,236.36,381.1,1777.98
1986-07-25,240.22,379.8,1810.04
1986-08-01,234.91,370.7,1763.64
1986-08-08,236.88,365.8,1782.62
1986-08-15,247.15,380.2,1855.6
1986-08-22,250.19,381.5,1887.8
1986-08-29,252.93,382.9,1898.34
1986-09-05,250.47,378.4,1899.75
1986-09-12,230.67,346.8,1758.72
1986-09-19,232.21,349.4,1762.65
1986-09-26,232.23,351.6,1769.69
1986-10-03,233.71,352.8,1774.18
1986-10-10,235.48,353.5,1793.17
1986-10-17,238.84,355.7,1837.04
1986-10-24,238.26,356.7,1832.36
1986-10-31,243.98,360.8,1877.71
1986-11-07,245.77,361.0,1886.53
1986-11-14,244.5,358.5,1873.59
1986-11-21,245.86,354.7,1893.56
1986-11-28,249.22,359.6,1914.23
1986-12-05,251.17,363.0,1925.06
1986-12-12,247.35,355.9,1912.26
1986-12-19,249.73,352.2,1928.85
1986-12-26,246.92,349.9,1930.4
1987-01-02,246.45,353.2,1927.31
1987-01-09,258.73,380.7,2005.91
1987-01-16,266.28,389.9,2076.63
1987-01-23,270.1,392.2,2101.52
1987-01-30,274.08,392.1,2158.04
1987-02-06,280.04,406.9,2186.87
1987-02-13,279.7,412.5,2183.35
1987-02-20,285.48,417.2,2235.24
1987-02-27,284.2,425.0,2223.99
1987-03-06,290.66,429.5,2280.23
1987-03-13,289.89,432.0,2258.66
1987-03-20,298.17,439.6,2333.52
1987-03-27,296.13,436.6,2335.8
1987-04-03,300.41,437.4,2390.34
1987-04-10,292.49,430.9,2338.78
1987-04-16,286.91,419.5,2275.99
1987-04-24,281.52,412.6,2235.37
1987-05-01,288.03,418.4,2280.4
1987-05-08,293.37,423.2,2322.3
1987-05-15,287.43,418.9,2272.52
1987-05-22,282.16,407.4,2243.2
1987-05-29,290.1,416.5,2291.57
1987-06-05,293.45,417.8,2326.15
1987-06-12,301.62,425.4,2377.73
1987-06-19,306.97,429.1,2420.85
1987-06-26,307.16,426.7,2436.86
1987-07-02,305.63,425.9,2436.7
1987-07-10,308.37,426.0,2455.99
1987-07-17,314.59,434.1,2510.04
1987-07-24,309.27,429.1,2485.33
1987-07-31,318.66,434.9,2572.07
1987-08-07,323.0,443.6,2592.0
1987-08-14,333.99,451.6,2685.43
1987-08-21,335.9,455.2,2709.5
1987-08-28,327.04,453.3,2639.35
1987-09-04,316.7,,2561.38
1987-09-11,321.98,446.2,2608.74
1987-09-18,314.86,440.9,2524.64
1987-09-25,320.16,441.9,2570.17
1987-10-02,328.07,451.6,2640.99
1987-10-09,311.07,438.4,2482.21
1987-10-16,282.7,406.3,2246.73
1987-10-23,248.22,328.5,1950.76
1987-10-30,251.79,323.3,1993.53
1987-11-06,250.41,326.4,1959.05
1987-11-13,245.64,323.0,1935.01
1987-11-20,242.0,312.5,1913.63
1987-11-27,240.34,316.5,1910.48
1987-12-04,223.92,292.9,1766.74
1987-12-11,235.32,302.6,1867.04
1987-12-18,249.16,326.9,1975.3
1987-12-24,252.03,333.2,1999.67
1987-12-31,247.08,330.5,1938.83
1988-01-08,243.4,338.5,1911.31
1988-01-15,252.05,340.1,1956.07
1988-01-22,246.5,337.6,1903.51
1988-01-29,257.07,344.7,1958.22
1988-02-05,250.96,345.8,1910.48
1988-02-12,257.63,353.3,1983.26
1988-02-19,261.61,357.1,2014.59
1988-02-26,262.46,363.4,2023.21
1988-03-04,267.3,373.4,2057.86
1988-03-11,264.94,375.5,2034.98
1988-03-18,271.12,381.6,2087.37
1988-03-25,258.51,372.5,1978.95
1988-03-31,258.89,374.6,1988.06
1988-04-08,269.43,381.8,2090.19
1988-04-15,259.77,373.9,2013.93
1988-04-22,260.14,374.0,2015.09
1988-04-29,261.33,379.2,2032.33
1988-05-06,257.48,379.4,2007.46
1988-05-13,256.78,372.5,1990.55
1988-05-20,253.02,366.0,1952.59
1988-05-27,253.42,366.7,1956.44
1988-06-03,266.45,376.9,2071.31
1988-06-10,271.26,386.3,2101.71
1988-06-17,270.68,386.9,2104.02
1988-06-24,273.78,391.6,2142.96
1988-07-01,271.78,394.7,2131.58
1988-07-08,270.02,394.3,2106.15
1988-07-15,272.05,395.0,2129.45
1988-07-22,263.5,387.4,2060.99
1988-07-29,272.02,387.3,2128.73
1988-08-05,271.15,387.7,2119.13
1988-08-12,262.55,379.0,2037.52
1988-08-19,260.24,377.4,2016.0
1988-08-26,259.68,374.4,2017.43
1988-09-02,264.48,376.5,2054.59
1988-09-09,266.84,381.6,2068.81
1988-09-16,270.65,383.9,2098.15
1988-09-23,269.76,385.0,2090.68
1988-09-30,271.91,387.7,2112.91
1988-10-07,278.07,385.7,2150.25
1988-10-14,275.5,384.6,2133.18
1988-10-21,283.66,388.6,2183.5
1988-10-28,278.53,382.8,2149.89
1988-11-04,276.31,381.0,2145.8
